id,survey_response_id,network_id,survey_id,respondent_id,network,network_name,year,net_role,so_part_util_012021,so_part_util_022021,so_part_util_152021,so_part_t,so_part_expec,is_inqcyclechal_y_n,part_team_meetings_1,part_team_meetings_2,part_team_meet_32021,equity_dis_1,equity_dis_2,equity_dis_3,so_rt_12020,so_rt_72020,so_rt_22020,so_rt_32020,so_rt_62020,hsupport_st_lead_7,sch_support_st_lead_7,nl_netops_groupcom_1,nl_netops_groupcom_2,nl_netops_groupcom_3,recommend,gender,gender_v3,ethnicity_v3,ethnicity_v3_1,ethnicity_v3_2,ethnicity_v3_3,ethnicity_v3_4,ethnicity_v3_5,ethnicity_v3_6,ethnicity_v3_7,ethnicity_v3_7_text
NV_241,49906,16,495,1991,NV,,2021,4,4,5,5,7,4,3,1,5,5,,,,,,,,,,,2,2,2,10,,2,5,0,0,0,0,1,0,0,
NV_243,50351,16,495,2577,NV,,2021,4,4,5,5,6,3,3,1,5,5,,,,,,,,,,,2,2,2,10,,1,5,0,0,0,0,1,0,0,
NV_244,49579,16,495,1668,NV,,2021,2,5,5,5,4,3,,1,5,5,,,,,,,,,,,2,2,2,10,,1,3,0,0,1,0,0,0,0,
NV_245,49672,16,495,1760,NV,,2021,4,5,4,5,5,5,1,1,5,5,,,,,,,,,,,2,2,2,8,,2,5,0,0,0,0,1,0,0,
NV_249,50140,16,495,2216,NV,,2021,4,5,5,3,3,4,1,1,4,5,,,,,,,,,,,2,2,2,10,,2,5,0,0,0,0,1,0,0,
NV_250,50364,16,495,2589,NV,,2021,4,5,5,9,5,3,1,1,5,5,,,,,,,,,,,2,2,2,9,,2,5,0,0,0,0,1,0,0,
NV_251,50103,16,495,2180,NV,,2021,4,5,5,5,4,3,1,1,5,5,,,,,,,,,,,2,2,2,10,,1,5,0,0,0,0,1,0,0,
NV_253,49717,16,495,1805,NV,,2021,4,3,3,3,4,3,1,2,,,,,,,,,,,,,,,,9,,1,1,1,0,0,0,0,0,0,
NV_254,49704,16,495,1792,NV,,2021,2,9,9,9,4,3,,1,3,5,,,,,,,,,,,2,2,2,8,,1,5,0,0,0,0,1,0,0,
NV_256,49637,16,495,1725,NV,,2021,4,5,5,5,4,3,1,1,5,5,,,,,,,,,,,2,2,2,1,,2,1,1,0,0,0,0,0,0,
NV_257,49613,16,495,1701,NV,,2021,4,2,2,2,5,4,3,2,,,,,,,,,,,,,,,,3,,2,5,0,0,0,0,1,0,0,
NV_258,49673,16,495,1761,NV,,2021,4,3,3,4,7,4,1,1,4,5,,,,,,,,,,,2,2,2,8,,1,5,0,0,0,0,1,0,0,
NV_259,49594,16,495,1682,NV,,2021,4,4,5,2,3,4,3,1,4,5,,,,,,,,,,,2,2,2,9,,2,5,0,0,0,0,1,0,0,
NV_26,49712,16,495,1800,NV,,2021,1,,,,,3,,,,,,,,,,,,,,,,,,,,1,3,0,0,1,0,0,0,0,
NV_260,49920,16,495,2005,NV,,2021,4,4,5,4,3,3,1,1,4,5,,,,,,,,,,,2,2,2,10,,2,1,1,0,0,0,0,0,0,
NV_261,49775,16,495,1862,NV,,2021,4,3,5,2,3,3,3,1,5,5,,,,,,,,,,,1,2,2,6,,5,,0,0,0,0,0,0,0,
NV_262,49597,16,495,1685,NV,,2021,4,4,4,4,5,3,1,1,4,5,,,,,,,,,,,2,2,2,5,,2,1,1,1,0,0,0,0,0,
NV_263,49643,16,495,1731,NV,,2021,4,5,5,5,3,2,3,2,,,,,,,,,,,,,,,,8,,1,5,0,0,0,0,1,0,0,
NV_264,49698,16,495,1786,NV,,2021,4,5,5,9,7,3,1,1,5,4,,,,,,,,,,,2,1,1,10,,2,1,1,0,0,0,0,0,0,
NV_265,49669,16,495,1757,NV,,2021,4,5,5,5,7,3,1,1,5,5,,,,,,,,,,,2,2,2,10,,2,2,0,1,0,0,1,0,0,
NV_266,49685,16,495,1773,NV,,2021,2,4,5,4,3,3,,1,5,5,,,,,,,,,,,2,2,1,10,,2,2,0,1,0,0,0,0,0,
NV_268,49570,16,495,1659,NV,,2021,4,1,9,9,3,5,1,1,5,5,,,,,,,,,,,1,1,1,,,5,6,0,0,0,0,0,1,0,
NV_269,49627,16,495,1715,NV,,2021,3,3,4,4,7,3,1,1,5,5,,,,,,,,,5,5,2,2,2,10,,2,3,0,0,1,0,0,0,0,
NV_27,49639,16,495,1727,NV,,2021,2,5,5,5,4,3,,1,4,5,,,,,,,,,,,2,2,2,10,,2,5,0,0,0,0,1,0,0,
NV_270,49697,16,495,1785,NV,,2021,2,4,5,4,5,3,,1,3,4,,,,,,,,,,,2,2,2,10,,1,1,1,0,0,0,0,0,0,
NV_271,49964,16,495,2048,NV,,2021,4,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
NV_272,49723,16,495,1811,NV,,2021,3,4,5,9,4,3,1,1,5,5,,,,,,,,,5,5,2,2,2,10,,2,5,0,0,0,0,1,0,0,
NV_273,49945,16,495,2029,NV,,2021,4,2,9,4,6,3,1,2,,,,,,,,,,,,,,,,10,,2,2,0,1,0,0,0,0,0,
NV_274,49688,16,495,1776,NV,,2021,4,2,2,9,4,5,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
NV_276,49925,16,495,2010,NV,,2021,3,5,5,5,4,3,1,2,,,,,,,,,,,4,5,,,,8,,1,5,0,0,0,0,1,0,0,
NV_277,49595,16,495,1683,NV,,2021,4,2,9,9,5,3,3,2,,,,,,,,,,,,,,,,7,,2,5,0,0,0,0,1,0,0,
NV_279,49675,16,495,1763,NV,,2021,4,5,5,5,5,2,1,2,,,,,,,,,,,,,,,,10,,1,1,1,0,0,0,0,0,0,
NV_280,49578,16,495,1667,NV,,2021,4,1,4,9,7,4,1,2,,,,,,,,,,,,,,,,2,,2,5,0,0,0,0,1,0,0,
NV_281,49684,16,495,1772,NV,,2021,4,5,4,9,3,2,3,1,5,4,,,,,,,,,,,2,2,2,8,,2,1,1,0,0,0,0,0,0,
NV_282,49757,16,495,1844,NV,,2021,4,3,4,9,3,3,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
NV_285,49614,16,495,1702,NV,,2021,4,5,5,5,5,4,1,1,5,5,,,,,,,,,,,2,2,2,10,,2,1,1,0,0,0,0,0,0,
NV_286,49974,16,495,2470,NV,,2021,2,5,5,5,3,3,,1,4,4,,,,,,,,,,,2,2,2,10,,1,1,1,0,0,0,0,0,0,
NV_287,50109,16,495,2186,NV,,2021,4,9,9,9,4,5,3,2,,,,,,,,,,,,,,,,6,,2,5,0,0,0,0,1,0,0,
NV_288,49972,16,495,2056,NV,,2021,4,3,3,3,7,3,1,1,3,5,,,,,,,,,,,2,2,2,8,,2,2,0,1,0,0,0,0,0,
NV_289,49631,16,495,1719,NV,,2021,3,5,4,5,3,2,1,2,,,,,,,,,,,3,3,,,,9,,2,1,1,0,0,0,0,0,0,
NV_290,49642,16,495,1730,NV,,2021,4,3,5,5,4,5,1,1,5,5,,,,,,,,,,,2,2,2,7,,2,5,0,0,0,0,1,0,0,
NV_291,49619,16,495,1707,NV,,2021,4,2,3,1,5,3,3,1,5,5,,,,,,,,,,,2,2,4,9,,1,5,0,0,0,0,1,0,0,
NV_292,49640,16,495,1728,NV,,2021,4,5,5,9,7,5,1,1,5,5,,,,,,,,,,,2,2,2,10,,2,5,0,0,0,0,1,0,0,
NV_293,49560,16,495,1649,NV,,2021,4,4,4,3,3,3,1,1,5,5,,,,,,,,,,,2,2,2,7,,2,5,0,0,0,0,1,0,0,
NV_294,49708,16,495,1796,NV,,2021,4,5,5,5,6,3,1,1,4,3,,,,,,,,,,,2,2,2,10,,2,1,1,0,0,0,0,0,0,
NV_295,49584,16,495,1673,NV,,2021,3,4,2,4,2,1,1,2,,,,,,,,,,,4,4,,,,8,,2,1,1,0,0,0,0,0,0,
NV_296,49607,16,495,1695,NV,,2021,4,4,4,4,4,4,1,1,2,5,,,,,,,,,,,2,2,2,10,,2,1,1,0,0,0,0,0,0,
NV_298,49671,16,495,1759,NV,,2021,4,3,3,3,3,3,1,2,,,,,,,,,,,,,,,,6,,2,1,1,1,0,0,0,0,0,
NV_302,49658,16,495,1746,NV,,2021,3,5,9,9,5,4,1,2,,,,,,,,,,,3,3,,,,9,,1,5,0,0,0,0,1,0,0,
NV_304,50233,16,495,2305,NV,,2021,4,9,9,9,7,3,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
NV_305,49721,16,495,1809,NV,,2021,4,5,5,5,4,3,3,1,5,5,,,,,,,,,,,2,2,2,10,,2,1,1,0,0,0,0,0,0,
NV_306,49973,16,495,2057,NV,,2021,4,1,2,9,4,3,3,1,4,5,,,,,,,,,,,2,2,2,3,,2,3,0,0,1,0,1,0,0,
NV_307,49567,16,495,1656,NV,,2021,3,3,9,9,5,3,1,2,,,,,,,,,,,5,5,,,,9,,3,1,1,1,0,0,0,0,0,
NV_308,49960,16,495,2044,NV,,2021,4,9,4,9,4,3,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
NV_31,50315,16,495,2543,NV,,2021,4,3,3,3,4,2,1,1,5,5,,,,,,,,,,,2,2,2,8,,2,3,0,0,1,0,0,0,0,
NV_311,49661,16,495,1749,NV,,2021,3,4,3,5,4,4,1,1,5,5,,,,,,,,,2,3,2,2,2,8,,2,5,0,0,0,0,1,0,0,
NV_313,49700,16,495,1788,NV,,2021,4,2,3,3,4,3,1,1,4,5,,,,,,,,,,,3,3,3,10,,2,1,1,0,0,0,0,0,0,
NV_314,49593,16,495,1681,NV,,2021,4,4,3,5,5,3,3,1,5,5,,,,,,,,,,,2,2,2,7,,5,6,0,0,0,0,0,1,0,
NV_315,49606,16,495,1694,NV,,2021,4,4,4,4,4,5,3,1,5,5,,,,,,,,,,,2,2,1,6,,2,5,0,0,0,0,1,0,0,
NV_316,49746,16,495,1833,NV,,2021,4,5,9,9,5,3,1,2,,,,,,,,,,,,,,,,10,,2,5,0,0,0,0,1,0,0,
NV_320,50461,16,495,2682,NV,,2021,3,5,9,9,6,4,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
NV_322,49720,16,495,1808,NV,,2021,3,4,4,3,6,5,3,2,,,,,,,,,,,3,3,,,,6,,1,2,0,1,0,0,0,0,0,
NV_323,50270,16,495,2499,NV,,2021,4,5,5,5,7,3,1,1,5,5,,,,,,,,,,,2,2,1,10,,1,1,1,0,0,0,0,0,0,
NV_324,49608,16,495,1696,NV,,2021,4,4,5,5,5,3,1,1,4,2,,,,,,,,,,,2,2,2,10,,2,5,0,0,0,0,1,0,0,
NV_328,50193,16,495,2267,NV,,2021,4,4,3,4,5,3,1,2,,,,,,,,,,,,,,,,6,,2,1,1,0,0,0,0,0,0,
NV_330,49715,16,495,1803,NV,,2021,4,4,5,4,4,4,1,2,,,,,,,,,,,,,,,,8,,1,5,0,0,0,0,1,0,0,
NV_331,49620,16,495,1708,NV,,2021,4,2,3,9,3,3,3,1,4,5,,,,,,,,,,,2,2,2,6,,2,5,0,0,0,0,1,0,0,
NV_336,49666,16,495,1754,NV,,2021,3,5,5,5,4,3,1,1,5,5,,,,,,,,,5,3,2,2,2,10,,2,6,0,0,0,0,0,1,0,
NV_337,50344,16,495,2571,NV,,2021,4,4,4,4,3,3,1,1,5,5,,,,,,,,,,,2,2,2,10,,2,5,0,0,0,0,1,0,0,
NV_338,49441,16,495,1534,NV,,2021,1,,,,,5,,,,,,,,,,,,,,,,,,,,2,2,0,1,0,0,0,0,0,
NV_340,49618,16,495,1706,NV,,2021,4,5,5,5,7,3,1,1,5,5,,,,,,,,,,,2,2,2,10,,2,3,0,0,1,0,0,0,0,
NV_341,49599,16,495,1687,NV,,2021,4,1,3,1,4,3,3,2,,,,,,,,,,,,,,,,2,,2,5,0,0,0,0,1,0,0,
NV_342,49692,16,495,1780,NV,,2021,4,3,5,4,7,4,3,1,5,5,,,,,,,,,,,2,2,2,7,,2,5,0,0,0,0,1,0,0,
NV_343,49592,16,495,1680,NV,,2021,4,5,5,5,6,4,1,1,5,5,,,,,,,,,,,4,4,4,10,,2,5,0,0,0,0,1,0,0,
NV_344,49645,16,495,1733,NV,,2021,4,4,5,9,4,3,3,1,5,5,,,,,,,,,,,2,2,2,9,,1,2,0,1,0,0,0,0,0,
NV_345,50269,16,495,2498,NV,,2021,1,,,,,5,,,,,,,,,,,,,,,,,,,,5,6,0,0,0,0,0,1,0,
NV_348,49615,16,495,1703,NV,,2021,4,4,4,4,7,5,1,1,4,5,,,,,,,,,,,2,2,2,8,,2,5,0,0,0,0,1,0,0,
NV_349,50107,16,495,2184,NV,,2021,2,5,5,5,6,4,,1,5,5,,,,,,,,,,,2,2,2,10,,2,5,0,0,0,0,1,0,0,
NV_35,49935,16,495,2020,NV,,2021,4,4,5,4,7,3,1,1,4,5,,,,,,,,,,,3,2,2,10,,2,1,1,1,0,0,0,0,0,
NV_350,49641,16,495,1729,NV,,2021,4,5,5,4,3,4,1,2,,,,,,,,,,,,,,,,8,,1,2,0,1,0,0,0,0,0,
NV_351,49714,16,495,1802,NV,,2021,4,5,5,5,2,2,1,1,5,5,,,,,,,,,,,2,2,1,9,,1,1,1,0,0,0,0,0,0,
NV_352,49625,16,495,1713,NV,,2021,4,4,4,3,6,2,1,1,5,5,,,,,,,,,,,1,2,1,10,,2,2,0,1,0,0,0,0,0,
NV_354,49709,16,495,1797,NV,,2021,3,5,5,5,7,3,1,1,5,5,,,,,,,,,4,4,2,2,2,9,,2,1,1,0,0,0,0,0,0,
NV_356,50050,16,495,2131,NV,,2021,4,4,5,9,7,4,1,1,5,5,,,,,,,,,,,2,1,2,5,,2,2,0,1,0,0,0,0,0,
NV_357,49660,16,495,1748,NV,,2021,4,5,5,5,4,3,1,1,5,5,,,,,,,,,,,2,2,2,10,,1,5,0,0,0,0,1,0,0,
NV_358,49590,16,495,1679,NV,,2021,4,3,5,9,1,3,3,1,5,5,,,,,,,,,,,2,2,2,10,,1,5,0,0,0,0,1,0,0,
NV_359,49739,16,495,1827,NV,,2021,4,4,5,4,3,2,1,1,5,5,,,,,,,,,,,2,2,2,10,,2,1,1,0,0,0,0,0,0,
NV_36,49761,16,495,1848,NV,,2021,4,5,5,9,2,3,1,1,5,4,,,,,,,,,,,2,2,2,9,,2,5,0,0,0,0,1,0,0,
NV_360,49601,16,495,1689,NV,,2021,4,5,5,5,7,3,1,1,5,5,,,,,,,,,,,2,2,2,10,,1,5,0,0,0,0,1,0,0,
NV_361,49911,16,495,1996,NV,,2021,4,5,5,3,3,3,1,1,5,5,,,,,,,,,,,2,2,2,10,,2,5,0,0,0,0,1,0,0,
NV_363,49909,16,495,1994,NV,,2021,4,5,5,5,4,3,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
NV_364,49638,16,495,1726,NV,,2021,2,4,4,9,3,2,,1,4,5,,,,,,,,,,,2,2,2,10,,2,1,1,0,0,0,0,0,0,
NV_365,49664,16,495,1752,NV,,2021,4,3,3,3,7,3,1,1,5,5,,,,,,,,,,,2,2,2,10,,2,1,1,0,0,0,0,0,0,
NV_366,49939,16,495,2024,NV,,2021,4,5,5,5,5,5,1,1,5,1,,,,,,,,,,,2,2,2,10,,2,3,0,0,1,0,0,0,0,
NV_367,49612,16,495,1700,NV,,2021,4,5,5,5,4,3,3,1,4,5,,,,,,,,,,,2,2,2,7,,2,2,0,1,0,0,0,0,0,
NV_368,50450,16,495,2671,NV,,2021,4,5,5,4,7,3,1,1,5,5,,,,,,,,,,,2,2,2,9,,2,5,0,0,0,0,1,0,0,
NV_37,49919,16,495,2004,NV,,2021,4,3,4,9,4,3,1,1,4,5,,,,,,,,,,,2,2,2,7,,1,5,0,0,0,0,1,0,0,
NV_370,50515,16,495,2734,NV,,2021,4,2,3,2,7,5,3,1,5,5,,,,,,,,,,,2,2,2,5,,1,3,0,0,1,0,0,0,0,
NV_373,50099,16,495,2176,NV,,2021,4,9,4,4,7,4,1,2,,,,,,,,,,,,,,,,8,,2,2,0,1,0,0,0,0,0,
NV_374,49654,16,495,1742,NV,,2021,3,5,5,5,3,3,1,1,5,5,,,,,,,,,5,5,2,2,2,10,,1,1,1,0,0,0,0,0,0,
NV_375,50008,16,495,2090,NV,,2021,4,5,5,3,5,3,1,1,4,5,,,,,,,,,,,2,2,2,10,,2,2,0,1,0,0,0,0,0,
NV_376,49610,16,495,1698,NV,,2021,4,5,5,4,7,3,3,2,,,,,,,,,,,,,,,,10,,2,1,1,1,0,0,0,0,0,
NV_377,49683,16,495,1771,NV,,2021,4,4,4,4,6,3,1,1,5,5,,,,,,,,,,,2,2,2,10,,2,2,0,1,0,0,0,0,0,
NV_378,50085,16,495,2163,NV,,2021,2,4,5,5,4,3,,1,4,5,,,,,,,,,,,2,2,2,10,,2,5,0,0,0,0,1,0,0,
NV_379,49747,16,495,1834,NV,,2021,3,5,5,4,4,5,1,2,,,,,,,,,,,5,5,,,,10,,1,6,0,0,0,0,0,1,0,
NV_38,49677,16,495,1765,NV,,2021,3,3,4,3,7,4,1,1,5,5,,,,,,,,,3,2,3,2,1,10,,2,5,0,0,0,0,1,0,0,
NV_380,49749,16,495,1836,NV,,2021,2,4,4,4,4,3,,1,4,4,,,,,,,,,,,2,2,1,8,,2,3,0,0,1,0,0,0,0,
NV_382,49795,16,495,1882,NV,,2021,4,3,9,9,3,3,1,2,,,,,,,,,,,,,,,,8,,1,5,0,0,0,0,1,0,0,
NV_384,49754,16,495,1841,NV,,2021,4,2,4,3,5,3,1,1,5,5,,,,,,,,,,,2,2,2,10,,2,5,0,0,0,0,1,0,0,
NV_390,49600,16,495,1688,NV,,2021,4,3,3,2,5,3,1,2,,,,,,,,,,,,,,,,8,,2,2,0,1,0,0,0,0,0,
NV_391,50074,16,495,2155,NV,,2021,4,4,4,4,4,3,1,1,4,4,,,,,,,,,,,2,2,2,10,,2,5,0,0,0,0,1,0,0,
NV_393,49699,16,495,1787,NV,,2021,4,4,5,9,4,3,1,2,,,,,,,,,,,,,,,,10,,2,5,0,0,0,0,1,0,0,
NV_394,49686,16,495,1774,NV,,2021,3,5,5,5,7,5,1,1,5,5,,,,,,,,,4,4,2,2,2,10,,1,2,0,1,0,0,0,0,0,
NV_395,49696,16,495,1784,NV,,2021,4,5,5,5,3,3,3,1,5,4,,,,,,,,,,,2,2,2,10,,1,2,0,1,0,0,0,0,0,
NV_397,49589,16,495,1678,NV,,2021,4,5,4,5,5,3,3,1,3,4,,,,,,,,,,,4,4,4,7,,5,6,0,0,0,0,0,1,0,
NV_40,49650,16,495,1738,NV,,2021,4,5,5,3,4,3,1,1,5,5,,,,,,,,,,,2,2,2,10,,2,5,0,0,0,0,1,0,0,
NV_400,49724,16,495,1812,NV,,2021,4,4,5,4,3,3,1,1,5,5,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
NV_401,49756,16,495,1843,NV,,2021,4,4,4,4,6,3,1,1,5,5,,,,,,,,,,,2,2,2,10,,2,6,0,0,0,0,0,1,0,
NV_402,49588,16,495,1677,NV,,2021,3,5,4,5,6,3,1,1,5,4,,,,,,,,,3,4,2,2,2,10,,2,5,0,0,0,0,1,0,0,
NV_403,50092,16,495,2169,NV,,2021,2,3,4,9,3,3,,1,4,4,,,,,,,,,,,2,2,2,9,,1,6,0,0,0,0,0,1,0,
NV_404,49586,16,495,1675,NV,,2021,4,5,5,4,4,3,1,1,5,5,,,,,,,,,,,2,2,2,10,,2,5,0,0,0,0,1,0,0,
NV_409,49678,16,495,1766,NV,,2021,4,5,4,3,5,4,1,1,5,4,,,,,,,,,,,2,2,3,8,,2,5,0,0,0,0,1,0,0,
NV_41,49651,16,495,1739,NV,,2021,2,5,5,5,7,3,,1,4,5,,,,,,,,,,,4,4,4,10,,2,5,0,0,0,0,1,0,0,
NV_410,49693,16,495,1781,NV,,2021,4,4,4,4,4,3,3,2,,,,,,,,,,,,,,,,10,,2,3,0,0,1,0,0,0,0,
NV_411,49636,16,495,1724,NV,,2021,4,4,5,9,3,3,3,1,4,5,,,,,,,,,,,2,2,2,8,,2,5,0,0,0,0,1,0,0,
NV_412,49629,16,495,1717,NV,,2021,4,5,3,5,7,4,1,1,4,4,,,,,,,,,,,2,2,2,10,,2,1,1,0,0,0,0,0,0,
NV_415,49711,16,495,1799,NV,,2021,3,5,9,9,3,3,1,2,,,,,,,,,,,4,4,,,,10,,1,2,0,1,0,0,0,0,0,
NV_416,49668,16,495,1756,NV,,2021,4,4,4,2,3,4,1,1,5,5,,,,,,,,,,,4,4,4,10,,2,1,1,0,0,0,0,0,0,
NV_417,49695,16,495,1783,NV,,2021,2,2,2,1,7,4,,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
NV_418,49734,16,495,1822,NV,,2021,4,5,9,9,7,3,3,2,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
NV_419,49976,16,495,2059,NV,,2021,4,9,9,9,7,4,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
NV_420,50313,16,495,2541,NV,,2021,4,2,5,9,3,3,1,1,3,5,,,,,,,,,,,2,2,2,7,,2,2,0,1,0,0,0,0,0,
NV_45,49680,16,495,1768,NV,,2021,4,4,4,4,6,3,1,2,,,,,,,,,,,,,,,,8,,1,5,0,0,0,0,1,0,0,
NV_47,49759,16,495,1846,NV,,2021,4,5,5,5,4,3,1,1,5,5,,,,,,,,,,,2,2,2,10,,1,5,0,0,0,0,1,0,0,
NV_49,49766,16,495,1853,NV,,2021,1,,,,,3,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,
NV_51,49991,16,495,2073,NV,,2021,3,5,5,5,7,3,1,1,5,5,,,,,,,,,5,5,2,2,2,10,,1,3,0,0,1,0,0,0,0,
NV_53,49691,16,495,1779,NV,,2021,2,5,5,5,6,4,,1,5,4,,,,,,,,,,,1,2,1,10,,1,2,0,1,0,0,0,0,0,
NV_56,50017,16,495,2099,NV,,2021,4,3,5,9,6,2,1,1,4,5,,,,,,,,,,,2,2,2,10,,2,2,0,1,0,0,0,0,0,
NV_57,49633,16,495,1721,NV,,2021,2,5,4,9,4,3,,1,5,5,,,,,,,,,,,2,2,2,10,,2,5,0,0,0,0,1,0,0,
NV_59,49602,16,495,1690,NV,,2021,2,3,5,9,3,3,,1,5,5,,,,,,,,,,,2,2,2,10,,1,2,0,1,0,0,0,0,0,
NV_64,49562,16,495,1651,NV,,2021,3,2,4,4,7,5,1,1,5,5,,,,,,,,,5,1,2,2,2,7,,1,2,0,1,0,0,0,0,0,
NV_65,49682,16,495,1770,NV,,2021,4,2,4,9,6,3,2,2,,,,,,,,,,,,,,,,8,,1,5,0,0,0,0,1,0,0,
NV_66,49674,16,495,1762,NV,,2021,4,2,3,9,4,3,3,1,5,4,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
NV_67,49647,16,495,1735,NV,,2021,4,5,5,5,7,3,1,1,5,5,,,,,,,,,,,2,2,2,10,,2,1,1,0,0,0,0,0,0,
NV_69,49563,16,495,1652,NV,,2021,4,5,5,5,7,3,1,1,5,5,,,,,,,,,,,2,2,2,8,,2,1,1,0,0,0,0,0,0,
NV_72,49729,16,495,1817,NV,,2021,1,,,,,3,,,,,,,,,,,,,,,,,,,,5,,0,0,0,0,0,0,0,
NV_75,49998,16,495,2080,NV,,2021,4,4,9,9,4,3,1,2,,,,,,,,,,,,,,,,10,,2,3,0,0,1,0,0,0,0,
NV_77,49630,16,495,1718,NV,,2021,2,5,4,5,5,4,,1,5,5,,,,,,,,,,,2,2,1,10,,2,5,0,0,0,0,1,0,0,
NV_78,49657,16,495,1745,NV,,2021,3,4,5,5,4,3,1,1,5,5,,,,,,,,,5,5,2,2,2,8,,2,5,0,0,0,0,1,0,0,
NV_85,49689,16,495,1777,NV,,2021,4,4,5,4,3,3,1,1,4,5,,,,,,,,,,,2,2,2,8,,2,2,0,1,0,0,0,0,0,
NV_95,49566,16,495,1655,NV,,2021,4,5,5,9,4,3,1,1,4,5,,,,,,,,,,,2,2,2,8,,2,,0,0,0,0,0,0,0,
NV_97,50392,16,495,2617,NV,,2021,4,5,5,5,7,5,1,1,5,5,,,,,,,,,,,2,2,2,10,,2,1,1,1,0,1,1,0,0,
NYCD_01,49033,34,487,1141,NYCD,,2021,1,,,,,4,,,,,,,,,,,,,,,,,,,,2,5,0,0,0,0,1,0,0,
NYCD_04,49019,34,487,1127,NYCD,,2021,4,,,,,3,1,1,3,5,,,,,,,,,,,,,,10,,2,5,0,0,0,0,1,0,0,
NYCD_07,49025,34,487,1133,NYCD,,2021,2,,,,,3,,1,5,5,,,,,,,,,,,,,,10,,2,2,0,1,0,0,0,0,0,
NYCD_08,50278,34,487,2507,NYCD,,2021,1,,,,,3,,,,,,,,,,,,,,,,,,,,1,2,0,1,0,0,0,0,0,
NYCD_100,50518,34,487,2737,NYCD,,2021,4,,,,,3,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
NYCD_102,50494,34,487,2714,NYCD,,2021,1,,,,,3,,,,,,,,,,,,,,,,,,,,2,1,1,1,0,0,0,0,0,
NYCD_103,50446,34,487,2667,NYCD,,2021,1,,,,,5,,,,,,,,,,,,,,,,,,,,2,5,0,0,0,0,1,0,0,
NYCD_104,49764,34,487,1851,NYCD,,2021,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
NYCD_107,50481,34,487,2702,NYCD,,2021,4,,,,,3,1,1,5,5,,,,,,,,,,,,,,9,,2,1,1,0,0,0,0,0,0,
NYCD_110,50277,34,487,2506,NYCD,,2021,2,,,,,5,,1,4,5,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
NYCD_112,49446,34,487,1539,NYCD,,2021,2,,,,,4,,1,5,5,,,,,,,,,,,,,,8,,1,5,0,0,0,0,1,0,0,
NYCD_114,49829,34,487,1916,NYCD,,2021,1,,,,,4,,,,,,,,,,,,,,,,,,,,2,1,1,0,0,0,0,0,0,
NYCD_115,50370,34,487,2595,NYCD,,2021,4,,,,,3,1,2,,,,,,,,,,,,,,,,10,,2,2,0,1,0,0,0,0,0,
NYCD_118,49022,34,487,1130,NYCD,,2021,3,,,,,3,1,1,5,5,,,,,,,,,4,4,,,,10,,2,1,1,0,0,0,0,0,0,
NYCD_119,49020,34,487,1128,NYCD,,2021,3,,,,,5,1,1,5,5,,,,,,,,,2,2,,,,7,,2,6,0,0,0,0,0,1,0,
NYCD_12,49030,34,487,1138,NYCD,,2021,1,,,,,4,,,,,,,,,,,,,,,,,,,,2,5,0,0,0,0,1,0,0,
NYCD_120,49364,34,487,1460,NYCD,,2021,2,,,,,3,,1,4,5,,,,,,,,,,,,,,8,,2,5,0,0,0,0,1,0,0,
NYCD_126,49365,34,487,1461,NYCD,,2021,3,,,,,3,1,1,5,5,,,,,,,,,4,5,,,,10,,2,5,0,0,0,0,1,0,0,
NYCD_131,49370,34,487,1466,NYCD,,2021,1,,,,,4,,,,,,,,,,,,,,,,,,,,2,3,0,0,1,0,0,0,0,
NYCD_134,49032,34,487,1140,NYCD,,2021,4,,,,,3,1,1,5,5,,,,,,,,,,,,,,8,,2,2,0,1,0,0,0,0,0,
NYCD_135,50459,34,487,2680,NYCD,,2021,3,,,,,3,1,1,5,5,,,,,,,,,5,5,,,,10,,2,2,0,1,0,0,1,0,0,
NYCD_136,49379,34,487,1475,NYCD,,2021,3,,,,,4,1,1,5,5,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
NYCD_137,50287,34,487,2516,NYCD,,2021,1,,,,,3,,,,,,,,,,,,,,,,,,,,2,3,0,0,1,0,0,0,0,
NYCD_139,49024,34,487,1132,NYCD,,2021,4,,,,,3,1,1,4,4,,,,,,,,,,,,,,8,,2,5,0,0,0,0,1,0,0,
